repo_id,app,full_name,description,owner_id,default_branch,language,created_at,updated_at,pushed_at,size,stargazers,subscribers,is_fork,forks_count,open_issues,watchers,has_downloads,has_issues,has_pages,has_wiki,has_projects,git_url,clone_url,last_commit_sha,last_commit_date,last_commit_massage,last_commit_author,tests_count,has_junit,is_maven,classification
1176081,aws-toolkit-eclipse,aws/aws-toolkit-eclipse,AWS Toolkit for Eclipse – an open-source plugin for developing; deploying; and managing AWS applications.,2232217,master,Java,2010-12-17T02:12:00Z,2020-11-26T05:41:15Z,2020-11-23T19:15:50Z,175196,244,70,False,161,79,244,True,True,False,False,False,git://github.com/aws/aws-toolkit-eclipse.git,https://github.com/aws/aws-toolkit-eclipse.git,f481dae03021bca4667a6c038451aa1482dca9b2,2020-11-23T19:15:49Z,Support 2020 09 (#218),GitHub,36,True,True,0.009706410371450518
2157104,Portugol-Studio,UNIVALI-LITE/Portugol-Studio,Ambiente de Programação didático para a linguagem Portugol 2.0,1704041,master,Java,2011-08-04T21:14:26Z,2020-11-27T20:41:16Z,2020-11-27T20:41:14Z,78150,284,26,False,136,37,284,True,True,True,True,True,git://github.com/UNIVALI-LITE/Portugol-Studio.git,https://github.com/UNIVALI-LITE/Portugol-Studio.git,4ddec5e32e27e279a7b02fc71d1057295e18c405,2020-11-27T20:41:08Z,update links,Adsu,27,True,False,0.009697630085948932
1553628,fixture-factory,six2six/fixture-factory,Generator fake objects from a template,1100185,master,Java,2011-04-01T01:29:25Z,2020-11-05T10:30:46Z,2020-10-13T10:01:12Z,441,369,51,False,83,30,369,True,True,False,True,True,git://github.com/six2six/fixture-factory.git,https://github.com/six2six/fixture-factory.git,b6f23f236e6c4014a1d8ecfa36b6a0f535c4c3f7,2019-04-29T18:10:47Z,Merge pull request #99 from humblehacker/master  Make RandomFunction work with primitive types,GitHub,37,True,True,0.009682863514390846
4931095,JavaFastPFOR,lemire/JavaFastPFOR,A simple integer compression library in Java,391987,master,Java,2012-07-06T21:05:45Z,2020-10-31T08:18:58Z,2020-10-12T20:51:32Z,2958,420,41,False,50,7,420,True,True,False,True,True,git://github.com/lemire/JavaFastPFOR.git,https://github.com/lemire/JavaFastPFOR.git,1d650e40f6ce3052042871161488971052c9fd32,2019-07-05T01:27:34Z,Update README.md,GitHub,11,True,True,0.009636644834181312
3289399,cybergarage-upnp,cybergarage/cybergarage-upnp,cybergarage-upnp is a development package for UPnP™ developers. cybergarage-upnp controls these protocols automatically; and supports to create your devices and control points quickly.,586639,master,Java,2012-01-28T08:15:49Z,2020-11-20T16:10:46Z,2020-10-12T18:39:11Z,3270,295,32,False,127,26,295,True,True,False,True,True,git://github.com/cybergarage/cybergarage-upnp.git,https://github.com/cybergarage/cybergarage-upnp.git,ac23a9cffb58b15937006cca29d7f557efa6abaa,2020-09-06T08:43:01Z,v2.1.3,Satoshi Konno,5,True,True,0.009629059410178751
2830168,couchbase-java-client,couchbase/couchbase-java-client,The official Java client for Couchbase Server,605755,master,Java,2011-11-22T19:07:34Z,2020-11-22T19:23:44Z,2020-11-13T07:48:37Z,5424,254,64,False,151,0,254,True,False,False,False,False,git://github.com/couchbase/couchbase-java-client.git,https://github.com/couchbase/couchbase-java-client.git,9b225753bc9831d5490786c9ee23a611277c3c5a,2020-11-13T07:35:39Z,Prepare 2.7.18 Release  Change-Id: I59336843cd33126d6f90b52c6f7ed00a38452c3d Reviewed-on: http://review.couchbase.org/c/couchbase-java-client/+/140173 Tested-by: Michael Nitschinger <michael.nitschinger@couchbase.com> Reviewed-by: Michael Nitschinger <michael.nitschinger@couchbase.com>,Michael Nitschinger,151,True,True,0.009587469246091745
6863498,libreplan,LibrePlan/libreplan,LibrePlan - Open Web Planning,12512367,master,Java,2012-11-26T10:36:58Z,2020-10-13T07:18:26Z,2020-10-13T07:18:32Z,49645,245,63,False,156,120,245,True,True,False,True,True,git://github.com/LibrePlan/libreplan.git,https://github.com/LibrePlan/libreplan.git,5edc24fa864b5c0ae6b0f859377d984f21557cad,2020-10-13T07:18:23Z,Merge pull request #1931 from LibrePlan/dependabot/maven/junit-junit-4.13.1  Bump junit from 4.12 to 4.13.1,GitHub,134,True,True,0.009569987134665708
2834175,elasticsearch-http-basic,Asquera/elasticsearch-http-basic,HTTP Basic Authentication for Elasticsearch (Discontinued),220569,master,Java,2011-11-23T08:06:52Z,2020-09-29T15:22:00Z,2019-03-04T00:34:38Z,112,317,34,False,110,15,317,True,False,False,False,False,git://github.com/Asquera/elasticsearch-http-basic.git,https://github.com/Asquera/elasticsearch-http-basic.git,b134f01a02c7e367e7dc32e639d72f336b72feb8,2018-05-22T08:09:30Z,Update README.md,GitHub,9,True,True,0.009523050339700622
4622542,soap-ws,reficio/soap-ws,Java library; based on Spring-WS; that enables handling SOAP on a purely XML level,590052,master,Java,2012-06-11T08:20:39Z,2020-11-29T13:58:18Z,2020-02-11T15:15:00Z,1867,280,43,False,132,50,280,True,True,False,True,True,git://github.com/reficio/soap-ws.git,https://github.com/reficio/soap-ws.git,93e5a7956ed68b6125ab756e9c6cddea266a9dc6,2014-10-15T08:32:59Z,Merge pull request #27 from aalmiray/patch-1  Udpate build badge with shields.io,Tom Bujok,24,True,True,0.009496148287594574
2957374,Java-Thread-Affinity,peter-lawrey/Java-Thread-Affinity,Control thread affinity for Java,1070321,master,Java,2011-12-11T08:28:41Z,2020-10-10T08:41:45Z,2020-10-12T21:12:57Z,402,368,53,False,77,10,368,True,True,False,True,True,git://github.com/peter-lawrey/Java-Thread-Affinity.git,https://github.com/peter-lawrey/Java-Thread-Affinity.git,8687240fc077bba576a7408afa9e1a137560acc9,2018-06-06T12:21:27Z,Update README,GitHub,9,True,True,0.009476831659491088
5615199,frameworks_base,SlimRoms/frameworks_base,android frameworks base,2158052,9.0,Java,2012-08-30T13:26:03Z,2020-08-29T17:19:27Z,2019-11-06T06:16:32Z,3025941,41,26,False,279,18,41,True,True,False,True,True,git://github.com/SlimRoms/frameworks_base.git,https://github.com/SlimRoms/frameworks_base.git,13bd23bf7dbdfdbd74df538cdb463f819e659507,2019-04-19T10:52:04Z,Merge tag 'android-9.0.0_r35' into HEAD  Android 9.0.0 release 35  Change-Id: I0e4acd53b4cde7a6087d2030a8d022a92b31a874,Nicholas Flintham,1424,True,False,0.009474671325943734
2324364,JDBM3,jankotek/JDBM3,Embedded Key Value Java Database,359021,master,Java,2011-09-04T18:22:25Z,2020-11-13T08:34:10Z,2020-10-13T09:59:01Z,2683,338,27,False,94,13,338,True,True,False,True,True,git://github.com/jankotek/JDBM3.git,https://github.com/jankotek/JDBM3.git,f50c92afe8ffe80b6925d36a717da3118468b8ba,2012-10-11T22:55:18Z,Fix small bug in serializer (credit Geoff Hendrey),Jan Kotek,54,True,True,0.009428935381758369
1382471,droolsjbpm-knowledge,kiegroup/droolsjbpm-knowledge,The common API for Drools and jBPM,517980,master,Java,2011-02-18T13:10:02Z,2020-11-27T17:18:08Z,2020-11-27T17:18:04Z,77786,100,53,False,241,6,100,True,False,False,False,True,git://github.com/kiegroup/droolsjbpm-knowledge.git,https://github.com/kiegroup/droolsjbpm-knowledge.git,ec9da6532e12728ae32deba53a2c6d00f87fb462,2020-11-27T17:18:03Z,[DROOLS-5855] Update Drools MVN Archetype (#487)  * [DROOLS-5855] Update Drools MVN Archetype    * Updated kmodule link to documentation    * Use BOM instead of explicit versioning,GitHub,10,True,True,0.009426696588633886
2888906,aws-maven,spring-attic/aws-maven,None,5138807,master,Java,2011-12-01T05:31:29Z,2020-11-05T00:54:04Z,2019-03-21T18:48:34Z,631,213,40,False,171,49,213,True,True,False,True,True,git://github.com/spring-attic/aws-maven.git,https://github.com/spring-attic/aws-maven.git,ce6a4ffbd8a59029ebe147124ac2d7ff1a7afd18,2014-05-23T05:59:37Z,Add alternative credential strategies to documentation  Previously the documentation only described passing credential information via the ~/.m2/settings.xml file.  The code however; supported additional strategies that were undocumented.  This change adds the documentation for those alternative strategies.  [resolves #21],Ben Hale,11,True,True,0.009421349957755808
832025,android,cyclestreets/android,CycleStreets is a UK-wide cycle journey planner system; which lets you plan routes from A to B to C by bike. It is designed by cyclists; for cyclists; and caters for the needs of both confident and less confident cyclists.  The Android app brings CycleStreets routing and turn-by-turn live navigation to your phone.,361419,master,Java,2010-08-11T20:51:31Z,2020-11-24T03:05:09Z,2020-11-24T20:37:19Z,14891,185,34,False,188,74,185,True,True,False,True,True,git://github.com/cyclestreets/android.git,https://github.com/cyclestreets/android.git,44c5cd37b9281e25f07a2de8b842b768d26c4f95,2020-10-11T11:21:09Z,445: upgrade target SDK to 30 (Android 11) (#447),GitHub,8,True,False,0.009411930017075798
1381837,sonar-scanner-jenkins,SonarSource/sonar-scanner-jenkins,SonarQube Scanner for Jenkins,545988,master,Java,2011-02-18T09:54:38Z,2020-11-26T15:33:19Z,2020-11-27T09:02:37Z,1566,150,30,False,209,3,150,True,False,False,False,False,git://github.com/SonarSource/sonar-scanner-jenkins.git,https://github.com/SonarSource/sonar-scanner-jenkins.git,0242510590291fd6e5b3c24660acc1d8a0279471,2020-11-26T15:33:14Z,Bumps ant to 1.9.15,GitHub,47,True,True,0.009392372020960231
7747422,java-grok,thekrakken/java-grok,Simple API that allows you to easily parse logs and other files,7240346,master,Java,2013-01-22T06:40:27Z,2020-12-01T07:27:32Z,2020-09-11T01:10:44Z,6937,268,30,False,135,27,268,True,True,True,True,True,git://github.com/thekrakken/java-grok.git,https://github.com/thekrakken/java-grok.git,8a0a316260250e04402aa3dcea49af6e79e80f7f,2019-05-28T01:25:29Z,fix can match empty line (#109),Anthony Corbacho,8,True,False,0.009358687108464998
3582763,MyExpenses,mtotschnig/MyExpenses,GPL licenced Android Expense Tracking App,1485456,master,Java,2012-02-29T15:13:40Z,2020-11-28T22:11:56Z,2020-11-28T22:11:54Z,168254,281,14,False,126,221,281,True,True,True,True,True,git://github.com/mtotschnig/MyExpenses.git,https://github.com/mtotschnig/MyExpenses.git,4d0b82326ec3737196f1687a0a9301ebcb4c30b3,2020-11-28T22:11:48Z,adapt tests to new UI,Michael Totschnig,118,True,False,0.00932859276974753
3977972,redmine-java-api,taskadapter/redmine-java-api,Redmine Java API,1694748,master,Java,2012-04-10T02:03:59Z,2020-11-03T07:11:11Z,2020-11-16T16:35:47Z,8321,242,40,False,149,17,242,True,True,False,True,False,git://github.com/taskadapter/redmine-java-api.git,https://github.com/taskadapter/redmine-java-api.git,5d0b64a6110b9a43b84519e91364ce6ffaaaec7e,2020-07-03T19:26:30Z,updated CHANGELOG.md,Alexey Skorokhodov,14,True,False,0.009294346661651003
4059671,datasource-proxy,ttddyy/datasource-proxy,Provide listener framework for JDBC interactions and query executions  via proxy.,459116,1.x,Java,2012-04-18T02:59:32Z,2020-11-27T10:42:32Z,2020-10-13T10:37:50Z,15212,405,19,False,48,5,405,True,True,True,True,True,git://github.com/ttddyy/datasource-proxy.git,https://github.com/ttddyy/datasource-proxy.git,ab070e7b29287d86918c0f6457ae4bc84b7db37d,2020-06-26T17:53:13Z,[maven-release-plugin] prepare for next development iteration,Tadaya Tsuyukubo,60,True,True,0.009285807744161503
2177845,spring-social-google,spring-social/spring-social-google,Spring Social extension with connection support and an API binding for Google,27272521,master,Java,2011-08-09T06:25:33Z,2020-10-14T04:36:11Z,2019-10-30T17:32:54Z,2050,208,28,False,168,26,208,True,True,True,False,True,git://github.com/spring-social/spring-social-google.git,https://github.com/spring-social/spring-social-google.git,1d6c0e87a666b459b6d0c8fc71763963cdf59377,2019-10-30T17:32:46Z,Merge pull request #119 from mihajul/master  Fix null account email,GitHub,5,True,False,0.009231762271937324
6123097,CERMINE,CeON/CERMINE,Content ExtRactor and MINEr,2034254,master,Java,2012-10-08T10:56:14Z,2020-11-30T17:04:27Z,2020-10-13T08:22:15Z,244646,347,33,False,82,36,347,True,True,False,True,True,git://github.com/CeON/CERMINE.git,https://github.com/CeON/CERMINE.git,6a253f28fec8ddc5f6eb98d514951c55954f5878,2018-02-04T21:28:41Z,more image cleaning,Dominika Tkaczyk,49,True,True,0.009228491525748775
5688050,wahlzeit,dirkriehle/wahlzeit,The Wahlzeit Java framework for Photo Sharing and Rating websites,2285205,main,Java,2012-09-05T14:05:56Z,2020-11-24T10:12:10Z,2020-11-11T11:05:48Z,15065,5,4,False,292,8,5,True,True,False,True,True,git://github.com/dirkriehle/wahlzeit.git,https://github.com/dirkriehle/wahlzeit.git,0d341c7dc6f9bcd4c576075f4c8a255225a9d7c4,2020-11-11T11:05:47Z,Merge pull request #100 from andreas-bauer/fix-readme  Fix missing debug screenshot in README,GitHub,11,True,False,0.009186816912803942
738023,Cloud9,lintool/Cloud9,Cloud9 is a Hadoop toolkit for working with big data,313837,master,Java,2010-06-24T17:26:56Z,2020-09-07T16:46:13Z,2015-12-15T22:11:44Z,182664,236,27,False,149,5,236,False,False,True,False,False,git://github.com/lintool/Cloud9.git,https://github.com/lintool/Cloud9.git,22802bed28516d5b8b1ca0650a2b748578d760f9,2015-12-15T22:11:24Z,Retirement notice.,lintool,20,True,True,0.009178917650492866
852291,android_packages_inputmethods_LatinIME,CyanogenMod/android_packages_inputmethods_LatinIME,None,317721,cm-14.1,Java,2010-08-20T23:05:15Z,2020-11-22T18:14:56Z,2016-12-17T00:06:07Z,374869,99,11,False,233,0,99,False,False,False,False,True,git://github.com/CyanogenMod/android_packages_inputmethods_LatinIME.git,https://github.com/CyanogenMod/android_packages_inputmethods_LatinIME.git,dded75c18f5dc9449eac12b28ec86f3418ca749c,2016-12-06T02:36:37Z,Merge tag 'android-7.1.1_r4' into cm-14.1  Android 7.1.1 release 4  # gpg: Signature made Thu Dec  1 13:07:06 2016 CST # gpg:                using DSA key E8AD3F819AB10E78 # gpg: Can't check signature: No public key,Dan Pasanen,113,True,False,0.009158400171609661
5429496,jackson-module-jsonSchema,FasterXML/jackson-module-jsonSchema,Module for generating JSON Schema (v3) definitions from POJOs,382692,master,Java,2012-08-15T18:00:25Z,2020-11-29T01:33:58Z,2020-11-29T01:33:55Z,2108,276,29,False,123,40,276,True,True,True,True,True,git://github.com/FasterXML/jackson-module-jsonSchema.git,https://github.com/FasterXML/jackson-module-jsonSchema.git,171dcccccf54091ee8b895a6c39f9313166089a5,2020-11-29T01:33:19Z,...,Tatu Saloranta,19,True,True,0.009139005083929048
5294661,jsondoc,fabiomaffioletti/jsondoc,Easily generate docs and playground for your RESTful API,2093881,master,Java,2012-08-04T10:04:19Z,2020-06-28T07:54:01Z,2020-10-13T04:55:28Z,3741,263,30,False,130,84,263,True,True,True,True,True,git://github.com/fabiomaffioletti/jsondoc.git,https://github.com/fabiomaffioletti/jsondoc.git,de5bd0024b4e5444a541fa4fa4ec518176b646f3,2019-08-03T09:27:10Z,Remove openjdk7 for travis build,fmaffioletti,49,True,True,0.00910683486052205
8139882,kie-wb-distributions,kiegroup/kie-wb-distributions,Drools; OptaPlanner & jBPM Workbench Distributions,517980,master,Java,2013-02-11T14:54:49Z,2020-11-30T10:58:46Z,2020-12-01T02:54:47Z,81815,57,59,False,257,5,57,True,False,False,True,True,git://github.com/kiegroup/kie-wb-distributions.git,https://github.com/kiegroup/kie-wb-distributions.git,fbe707f52b97773beb40877182690a54918f3826,2020-11-30T10:56:15Z,upgraded to 7.48.0-SNAPSHOT,Michael Biarnes Kiefer,30,True,True,0.0090975718389963
1169220,performance-plugin,jenkinsci/performance-plugin,Performance Test Running and Reporting for Jenkins CI,107424,master,Java,2010-12-14T20:37:47Z,2020-11-11T06:16:19Z,2020-07-20T11:24:05Z,2403,171,132,False,185,0,171,True,False,True,False,False,git://github.com/jenkinsci/performance-plugin.git,https://github.com/jenkinsci/performance-plugin.git,f3c593768f7fde7ca9c728555b3c97edc1cb767e,2020-07-20T11:23:59Z,[maven-release-plugin] prepare for next development iteration,Artem Fedorov,40,True,True,0.00904919881452011
5453022,sip-servlets,RestComm/sip-servlets,Leading SIP - IMS - WebRTC Application Server,667380,master,Java,2012-08-17T14:07:17Z,2020-11-29T11:55:54Z,2020-10-13T06:39:35Z,69505,201,69,False,166,185,201,True,True,False,True,True,git://github.com/RestComm/sip-servlets.git,https://github.com/RestComm/sip-servlets.git,fd7011d2803ab1d205b140768a760c8c69e0c997,2018-10-31T13:16:11Z,Merge pull request #369 from taueres/fix-jsdoc-comment  JSDoc fix typo,GitHub,143,True,True,0.009034830530128364
1520916,wonder,wocommunity/wonder,Project Wonder,690954,master,Java,2011-03-24T13:30:25Z,2020-09-20T10:32:43Z,2020-10-13T10:05:11Z,470256,204,60,False,164,40,204,True,True,False,True,True,git://github.com/wocommunity/wonder.git,https://github.com/wocommunity/wonder.git,e8ce291acc97e0c98738ad762fd00d9c7da9e13c,2020-09-19T20:07:36Z,Improve ERXFrameworkPrincipal javadoc  After spending some time trying to understand why my framework wasn't initializing as expected; I figured this information was missing in the javadocs. It's just a small improvement that can save somebody else's (or the future me) time in the future.,Henrique Prange,113,True,True,0.009030280473582966
320367,nar-maven-plugin,maven-nar/nar-maven-plugin,Native ARchive plugin for Maven,2506031,master,Java,2009-09-28T20:05:31Z,2020-10-21T15:31:59Z,2020-11-25T18:04:38Z,6535,215,31,False,156,75,215,True,True,True,True,True,git://github.com/maven-nar/nar-maven-plugin.git,https://github.com/maven-nar/nar-maven-plugin.git,f19bae1cc3563d7021179d050ac1083476e122e9,2020-09-18T09:34:07Z,Merge pull request #359 from maven-nar/dependabot/maven/xerces-xercesImpl-2.12.0  Bump xercesImpl from 2.9.1 to 2.12.0,GitHub,56,True,True,0.008992842078875019
3458429,firefly,hypercube1024/firefly,Firefly is an asynchronous web framework for rapid development of high-performance web application.,854268,firefly-5.0.0,Java,2012-02-16T09:04:05Z,2020-11-27T07:53:41Z,2020-11-27T07:53:39Z,29753,276,57,False,117,2,276,True,True,True,True,True,git://github.com/hypercube1024/firefly.git,https://github.com/hypercube1024/firefly.git,5d1e3a52043094d2b9c53366030da671a644d01a,2020-11-27T07:53:09Z,[fix]: fix the typo,Alvin Qiu,87,True,True,0.008952211397555648
660443,cdk,cdk/cdk,The Chemistry Development Kit,273111,master,Java,2010-05-11T08:30:07Z,2020-11-16T23:27:59Z,2020-11-22T21:48:53Z,217655,266,35,False,123,22,266,True,True,True,True,True,git://github.com/cdk/cdk.git,https://github.com/cdk/cdk.git,b02a79efd8c1afba37d14f0200c57ef4fa259a61,2020-11-04T13:20:05Z,Merge pull request #682 from mjw99/master  Dependency updates and dependency clean ups,GitHub,1067,True,True,0.008946623398665485
4805389,eclipse-integration-gradle,spring-projects/eclipse-integration-gradle,Gradle Tooling for Eclipse,317776,master,Java,2012-06-27T07:16:05Z,2020-11-06T13:16:08Z,2019-03-28T15:59:06Z,3261,298,66,False,103,23,298,True,True,False,True,True,git://github.com/spring-projects/eclipse-integration-gradle.git,https://github.com/spring-projects/eclipse-integration-gradle.git,a6b1346eb3f475367baed2fadc725d850c72a7a5,2019-03-28T15:59:05Z,Merge pull request #118 from spring-operator/polish-urls-gradle-master  URL Cleanup,GitHub,27,True,True,0.008939599170264217
1621035,high-scale-lib,boundary/high-scale-lib,A fork of Cliff Click's High Scale Library.  Improved with bug fixes and a real build system.,83128,master,Java,2011-04-15T21:54:04Z,2020-10-10T15:21:52Z,2015-03-28T02:14:13Z,405,373,63,False,56,6,373,True,True,False,True,True,git://github.com/boundary/high-scale-lib.git,https://github.com/boundary/high-scale-lib.git,3654434eda00b68d37d22dcd70e4f65db9432d06,2014-05-13T21:28:46Z,[maven-release-plugin] prepare for next development iteration,jenkins,10,True,True,0.00891924459981597
3410563,spring-elasticsearch,dadoonet/spring-elasticsearch,Spring factories for elasticsearch,274222,master,Java,2012-02-10T20:02:15Z,2020-11-12T04:39:13Z,2020-11-12T04:39:17Z,861,276,42,False,114,1,276,True,True,False,True,True,git://github.com/dadoonet/spring-elasticsearch.git,https://github.com/dadoonet/spring-elasticsearch.git,076251efd2076c81259e6567162b9950a08199b2,2020-11-12T04:39:09Z,Merge pull request #273 from dadoonet/dependabot/maven/org.elasticsearch.client-elasticsearch-rest-high-level-client-7.10.0  Bump elasticsearch-rest-high-level-client from 7.9.3 to 7.10.0,GitHub,21,True,True,0.008858814554368946
4035503,evernote-sdk-java,evernote/evernote-sdk-java,Evernote SDK for Java,1120885,master,Java,2012-04-15T22:11:44Z,2020-11-28T20:13:27Z,2020-10-12T21:56:23Z,39218,253,58,False,128,7,253,True,True,False,False,True,git://github.com/evernote/evernote-sdk-java.git,https://github.com/evernote/evernote-sdk-java.git,a47ad92c8ab1d48840ad7b409ad6c5117dcd44b3,2017-06-13T01:41:28Z,Merge pull request #25 from lubokkanev/patch-1  Fix typo,GitHub,6,True,True,0.00885218861313402
4241340,OSM2World,tordanik/OSM2World,converter that creates three-dimensional models of the world from OpenStreetMap data,1270237,master,Java,2012-05-06T14:10:51Z,2020-11-26T23:32:51Z,2020-10-13T15:02:15Z,31301,305,39,False,95,83,305,True,True,False,False,True,git://github.com/tordanik/OSM2World.git,https://github.com/tordanik/OSM2World.git,ddbcd9b57c265e1b3a469985498673e2f5b764ad,2020-07-10T11:33:52Z,Add addOverlapAA function,dANW34V3R,38,True,True,0.008825208101450845
1049458,d2rq,d2rq/d2rq,Database to RDF mapping engine and SPARQL server,985965,master,Java,2010-11-03T22:33:17Z,2020-11-04T10:34:11Z,2019-10-20T01:41:01Z,92879,281,37,False,109,179,281,True,True,False,True,True,git://github.com/d2rq/d2rq.git,https://github.com/d2rq/d2rq.git,909c6f1ccfaeab1d4a9bddcce87bde7242e1b837,2015-03-17T11:31:21Z,Remove reference to defunct mailing list from README,Richard Cyganiak,45,True,False,0.008799343991689561
8293231,jumblr,tumblr/jumblr,Tumblr API v2 Java Client,366151,master,Java,2013-02-19T15:39:24Z,2020-11-26T04:40:14Z,2019-05-01T16:12:48Z,1590,278,69,False,110,45,278,True,True,True,False,True,git://github.com/tumblr/jumblr.git,https://github.com/tumblr/jumblr.git,373629fd545defb016e227ea758f092507fbd624,2018-10-24T17:24:44Z,Update README.md,GitHub,16,True,True,0.008772761767172727
2088013,m2e-android,rgladwell/m2e-android,Android for Maven Eclipse,209292,master,Java,2011-07-22T09:53:21Z,2020-10-29T14:19:15Z,2016-02-03T16:12:55Z,15469,340,34,False,71,46,340,True,False,True,True,True,git://github.com/rgladwell/m2e-android.git,https://github.com/rgladwell/m2e-android.git,15f9e732d28c0be9a26ae4fa50514957d8c97acb,2016-02-03T16:09:30Z,Moving project to unmaintained mode,Ricardo Gladwell,13,True,True,0.008751369254379712
1660918,core,forge/core,Forge Core Framework APIs and Implementation,711249,master,Java,2011-04-25T17:55:40Z,2020-11-02T16:18:09Z,2020-11-02T16:18:06Z,36501,195,22,False,160,0,195,True,False,False,True,False,git://github.com/forge/core.git,https://github.com/forge/core.git,5625bf8bb3ae76acecba8ed913c0100d46a5451a,2020-11-02T16:17:59Z,[maven-release-plugin] prepare for next development iteration,George Gastaldi,290,True,True,0.008732607832596825
4082827,linq4j,julianhyde/linq4j,A port of LINQ (Language-Integrated Query) to Java,1130553,master,Java,2012-04-20T03:40:33Z,2020-11-19T08:11:21Z,2020-02-11T05:48:55Z,2270,303,39,False,93,1,303,True,True,False,True,True,git://github.com/julianhyde/linq4j.git,https://github.com/julianhyde/linq4j.git,6cac5e4fedb90cd98198f365665fcb9342f49c21,2014-05-28T20:30:56Z,[maven-release-plugin] prepare for next development iteration,Julian Hyde,9,True,True,0.008724467202273664
3369669,antlr3,antlr/antlr3,antlr v3 repository (pulled from p4 with history from //depot/code/antlr/antlr3-main,80584,master,Java,2012-02-06T18:38:17Z,2020-11-28T00:18:15Z,2020-10-12T18:29:14Z,15808,218,34,False,145,54,218,True,True,False,True,True,git://github.com/antlr/antlr3.git,https://github.com/antlr/antlr3.git,5c2a916a10139cdb5c7c8851ee592ed9c3b3d4ff,2015-08-19T18:40:06Z,Update README.txt,Terence Parr,56,True,True,0.008708101492769519
2580769,commons-compress,apache/commons-compress,Mirror of Apache Commons Compress,47359,master,Java,2011-10-15T07:00:08Z,2020-11-24T05:12:19Z,2020-11-27T15:32:29Z,20058,178,45,False,169,8,178,True,False,False,False,True,git://github.com/apache/commons-compress.git,https://github.com/apache/commons-compress.git,0bff34c1b409b10f4066ced3e146ed8ae0ad0fe9,2020-11-21T18:50:30Z,Redundant return.,Gary Gregory,122,True,True,0.008685749497208869
2536041,crunch,cloudera/crunch,Crunch is an Apache TLP now; and lives at http://crunch.apache.org/,87383,master,Java,2011-10-08T00:06:32Z,2020-08-15T14:32:30Z,2020-10-12T18:28:41Z,6936,315,30,False,84,2,315,True,True,True,True,True,git://github.com/cloudera/crunch.git,https://github.com/cloudera/crunch.git,578e81610af74a755ff79999f107cea6969b8b55,2012-10-30T21:36:34Z,Update README to point at new project home at the ASF,Josh Wills,63,True,True,0.00867513469502984
3039501,spring-data-examples,ttrelle/spring-data-examples,Examples for using Spring Data for JPA; MongoDB; Neo4j; Redis,1019173,master,Java,2011-12-23T10:11:17Z,2020-11-26T05:32:36Z,2020-06-30T20:57:16Z,270,179,17,False,168,2,179,True,True,False,True,True,git://github.com/ttrelle/spring-data-examples.git,https://github.com/ttrelle/spring-data-examples.git,80b3e307c4a627079e5a90791de1ee83ca2d99f1,2019-06-07T13:33:48Z,Upgraded to Spring Data MongoDB 2.1.8,Tobias Trelle,11,True,True,0.008673855384672993
5657549,androidbible,yukuku/androidbible,Open Source Bible for Android,1407837,develop,Java,2012-09-03T10:27:07Z,2020-11-11T16:04:17Z,2020-11-11T16:04:14Z,70302,222,41,False,141,17,222,True,True,False,False,True,git://github.com/yukuku/androidbible.git,https://github.com/yukuku/androidbible.git,783eed1ec9ba484b981543213cfb4b058ae23a32,2020-11-11T16:04:07Z,Bump version 4.8-beta1,Yuku on yuku9,11,True,False,0.00866052504262601
6065067,jsemver,zafarkhaja/jsemver,Java implementation of the SemVer Specification,2261928,master,Java,2012-10-03T19:00:25Z,2020-10-28T09:12:34Z,2020-11-05T09:10:19Z,252,346,13,False,63,40,346,True,True,False,False,False,git://github.com/zafarkhaja/jsemver.git,https://github.com/zafarkhaja/jsemver.git,1f4996ea3dab06193c378fd66fd4f8fdc8334cc6,2015-03-19T18:44:31Z,Bump version to 0.9.0,Zafar Khaja,21,True,True,0.008617740017039983
8559247,maven-wrapper,bdemers/maven-wrapper,maven-wrapper,99954,master,Java,2013-03-04T16:09:54Z,2020-08-03T20:25:06Z,2015-10-06T14:53:29Z,292,61,8,False,239,0,61,True,True,False,True,True,git://github.com/bdemers/maven-wrapper.git,https://github.com/bdemers/maven-wrapper.git,fe5540e2ba3956a34c13714ccd60d13549b8031e,2015-10-06T14:53:29Z,Update README.md,Brian Demers,5,True,True,0.008614143453981524
2497347,jpcap,jpcap/jpcap,network packet capture library for applications written in java,1095772,master,Java,2011-10-02T00:29:32Z,2020-11-28T18:12:18Z,2011-10-02T01:47:56Z,590,250,27,False,122,10,250,True,True,False,True,True,git://github.com/jpcap/jpcap.git,https://github.com/jpcap/jpcap.git,453e8e3145a72f1db8e4253cf152634140d7cf26,2011-10-02T01:23:18Z,updated contributing notes,jpcap,9,True,False,0.008607680421181551
2134055,jdom,hunterhacker/jdom,Java manipulation of XML made easy,321454,master,Java,2011-07-31T22:18:18Z,2020-11-23T15:40:09Z,2020-07-31T11:11:21Z,51198,298,32,False,91,34,298,True,True,True,True,True,git://github.com/hunterhacker/jdom.git,https://github.com/hunterhacker/jdom.git,3c4e2cfec3b8c7de45ec04cf5c2a01e3dc20c59c,2018-04-21T11:15:40Z,Merge pull request #171 from fournm/fix-npe-on-attribute  Fix for NPE on null attribute name,GitHub,95,True,False,0.008566011797517417
